video_key,video_id,program,year,lang,genre,channel,ats,rating,reach,male_faces,female_faces,young_faces,adult_faces,middle_aged_faces,old_faces,light_faces,medium_faces,dark_faces,faces
1023,KHEBFPXk6aQ,VANATHAI POLA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69,13332,13848,225,22023,4852,80,18723,7435,1022,27180
1024,19Egt68BIO4,VANATHAI POLA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.12555066079295,9.19,13.69,9333,11098,188,14457,5427,359,14823,4044,1564,20431
1025,WQjI1BNnSPM,KANNANA KANNE,2022,TAMIL,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84,13805,18351,318,24236,7500,102,28016,3617,523,32156
1026,9Qck18rIiN0,KANNANA KANNE,2022,TAMIL,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84,15366,25598,984,28983,10641,356,37094,2863,1007,40964
1027,H92qIn7SGIY,KANNANA KANNE,2022,TAMIL,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84,13590,20544,659,24014,9061,400,28671,3434,2029,34134
1028,Oj3PA6EkX6o,KANNANA KANNE,2022,TAMIL,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84,15838,22683,973,28984,8413,151,36127,1424,970,38521
1029,JN5TT43MD4c,KANNANA KANNE,2022,TAMIL,DRAMA/SOAP,Sun TV,64.83097055616139,8.33,12.84,20228,25387,1316,33551,10385,363,41279,2745,1591,45615
1030,075QSLCCTcs,ROJA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37,6040,10674,137,14117,2460,0,11180,3992,1542,16714
1031,W7JDN_z0RT0,ROJA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37,14853,23938,868,27107,9035,1781,29380,7794,1617,38791
1032,KH-bZtOimhI,ROJA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37,7798,14782,699,16038,4510,1333,13584,5169,3827,22580
1033,6M8wSWtDpHE,ROJA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37,8644,6881,133,12952,1328,1112,9534,4183,1808,15525
1034,DYZyc9sctg0,ROJA,2022,TAMIL,DRAMA/SOAP,Sun TV,67.10079275198188,8.3,12.37,4879,11372,166,12131,1541,2413,9818,4496,1937,16251
1035,HV3znW44Dzk,ANANDHA RAAGAM,2022,TAMIL,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65,6468,11103,405,14444,2716,6,11828,1369,4374,17571
1036,xDcmTO7YMnA,ANANDHA RAAGAM,2022,TAMIL,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65,7383,13044,372,14664,5391,0,14090,2710,3627,20427
1037,xZ937ja-yTU,ANANDHA RAAGAM,2022,TAMIL,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65,9197,12256,319,15083,6051,0,15635,1000,4818,21453
1038,V7T5l8OLqx4,ANANDHA RAAGAM,2022,TAMIL,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65,11016,7212,384,11354,6487,3,11338,1865,5025,18228
1039,MV36MalH5WQ,ANANDHA RAAGAM,2022,TAMIL,DRAMA/SOAP,Sun TV,60.1216814159292,7.0,11.65,1299,17017,230,17259,827,0,16629,785,902,18316
1040,NSnV35_rCK0,ABHIYUM NANUM,2022,TAMIL,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84,17164,13011,3034,22753,4370,18,21539,5470,3166,30175
1041,AxNLDfgoyZo,ABHIYUM NANUM,2022,TAMIL,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84,13133,10173,2055,16552,4650,49,15658,7346,302,23306
1042,UEowjXWIO48,ABHIYUM NANUM,2022,TAMIL,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84,8265,10232,2053,13725,2719,0,12246,5005,1246,18497
1043,zV9DfN_GiwM,ABHIYUM NANUM,2022,TAMIL,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84,10321,11740,1091,16320,4650,0,17161,4153,747,22061
1044,HQxBoXIQWxc,ABHIYUM NANUM,2022,TAMIL,DRAMA/SOAP,Sun TV,54.035874439461885,4.78,8.84,11075,8328,3076,11712,4615,0,12260,4846,2297,19403
1045,lNwg0-KDyNA,MOUNARAGAM,2018,TELUGU,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29,9105,8731,364,14708,2764,0,14850,2929,57,17836
1046,fqpxWPZIO1k,MOUNARAGAM,2018,TELUGU,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29,8518,11429,406,15387,4154,0,15210,4536,201,19947
1047,Qgvyq2Mm_EQ,MOUNARAGAM,2018,TELUGU,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29,10620,6323,342,13981,2620,0,10692,5830,421,16943
1048,k-cVQqVUuaM,MOUNARAGAM,2018,TELUGU,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29,6762,11122,135,15597,2152,0,13765,4063,56,17884
1049,M4dj3jQaXcs,MOUNARAGAM,2018,TELUGU,DRAMA/SOAP,STAR Maa,59.38796680497925,8.49,14.29,4520,12724,721,14327,2196,0,14770,2412,62,17244
1050,gxZ1RS-pwsQ,SWATI CHINUKULU,2018,TELUGU,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12,9894,11349,318,17510,3415,0,19239,1673,331,21243
1051,dTM1-BMqN0o,SWATI CHINUKULU,2018,TELUGU,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12,12909,13712,1005,21469,4147,0,24967,1410,244,26621
1052,alc7msRI_WQ,SWATI CHINUKULU,2018,TELUGU,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12,5432,6789,393,8568,3256,4,11117,592,512,12221
1053,9I1KCpSRiDk,SWATI CHINUKULU,2018,TELUGU,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12,8750,7729,200,12751,3528,0,14387,1577,515,16479
1054,gKd4O_4UoJA,SWATI CHINUKULU,2018,TELUGU,DRAMA/SOAP,ETV Telugu,62.16216216216216,7.54,12.12,16345,8063,619,20198,3591,0,23342,604,462,24408
1055,oVYPr8gcfqo,MUDDA MANDARAM,2018,TELUGU,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61,8460,13014,579,19106,1789,0,19292,1996,186,21474
1056,jMgn6gyU2Q4,MUDDA MANDARAM,2018,TELUGU,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61,6121,9140,426,12092,2743,0,14836,324,101,15261
1057,DzgAfj34120,MUDDA MANDARAM,2018,TELUGU,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61,3996,10845,582,12367,1892,0,14486,279,76,14841
1058,-lcuxXH6aw0,MUDDA MANDARAM,2018,TELUGU,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61,4582,5496,209,8496,1373,0,9117,707,254,10078
1059,G2kNxzqyI6U,MUDDA MANDARAM,2018,TELUGU,DRAMA/SOAP,Zee Telugu,57.032115171650055,7.21,12.61,2309,7515,294,8723,805,2,9275,508,41,9824
1060,YwBFxt5lgDw,MANASU MAMATA,2018,TELUGU,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85,7293,12654,282,15103,3474,1088,17480,2447,20,19947
1061,ldp0zR9kCNg,MANASU MAMATA,2018,TELUGU,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85,11058,10695,517,15535,5385,316,19670,2062,21,21753
1062,i3ezoP55Tuc,MANASU MAMATA,2018,TELUGU,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85,7730,14052,495,14332,5672,1283,18622,3128,32,21782
1063,n4QpKe6ggAE,MANASU MAMATA,2018,TELUGU,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85,7739,11159,669,10520,7374,335,17591,1287,20,18898
1064,d-7sNrJaGNo,MANASU MAMATA,2018,TELUGU,DRAMA/SOAP,ETV Telugu,58.94039735099338,6.41,10.85,9027,8264,552,14116,2607,16,15462,1819,10,17291
1065,VignHp-9FyA,NAA PERU MEENAKSHI,2018,TELUGU,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44,5912,10057,132,13682,2140,15,11274,4565,130,15969
1066,vZE3rmzNOHY,NAA PERU MEENAKSHI,2018,TELUGU,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44,4536,12217,70,13949,2704,30,13599,2967,187,16753
1067,j13CKyeAba8,NAA PERU MEENAKSHI,2018,TELUGU,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44,8384,10180,739,13641,4003,181,15110,3178,276,18564
1068,-GNgn-ta9T8,NAA PERU MEENAKSHI,2018,TELUGU,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44,6571,12714,302,18471,512,0,16867,2203,215,19285
1069,nB6fPreCKXI,NAA PERU MEENAKSHI,2018,TELUGU,DRAMA/SOAP,ETV Telugu,48.86174347584675,6.1,12.44,8715,8783,90,15321,1971,116,12680,4682,136,17498
1070,OZ-rIzQgd9I,THAT IS MAHALAKSHMI,2018,TELUGU,DRAMA/SOAP,Zee Telugu,51.798561151079134,6.05,11.68,2257,10480,691,11259,772,15,12012,721,4,12737
1071,yk8GpevC7eU,THAT IS MAHALAKSHMI,2018,TELUGU,DRAMA/SOAP,Zee Telugu,51.798561151079134,6.05,11.68,3474,6986,459,9060,929,12,9670,578,212,10460
1072,zCXLrTSX910,THAT IS MAHALAKSHMI,2018,TELUGU,DRAMA/SOAP,Zee Telugu,51.798561151079134,6.05,11.68,2519,10598,488,10860,1727,42,12411,705,1,13117
1073,I5hqars7dz0,THAT IS MAHALAKSHMI,2018,TELUGU,DRAMA/SOAP,Zee Telugu,51.798561151079134,6.05,11.68,9985,12493,792,19116,2570,0,20409,2030,39,22478
1074,8M_R9QeDN5k,THAT IS MAHALAKSHMI,2018,TELUGU,DRAMA/SOAP,Zee Telugu,51.798561151079134,6.05,11.68,4646,8965,483,12133,995,0,11679,1852,80,13611
1075,JwgVZcgXz6A,PREMA,2018,TELUGU,DRAMA/SOAP,Zee Telugu,50.68807339449541,5.67,11.18,5531,12818,2329,14283,1719,18,16308,1836,205,18349
1076,ZiyXWEn10rM,PREMA,2018,TELUGU,DRAMA/SOAP,Zee Telugu,50.68807339449541,5.67,11.18,9835,7260,547,14072,2144,332,15368,1647,80,17095
1077,AB8WB_onx9w,PREMA,2018,TELUGU,DRAMA/SOAP,Zee Telugu,50.68807339449541,5.67,11.18,4277,8044,1380,9093,1830,18,11867,440,14,12321
1078,gND4qwkDZH0,PREMA,2018,TELUGU,DRAMA/SOAP,Zee Telugu,50.68807339449541,5.67,11.18,15847,23243,5532,27066,6213,279,35293,2087,1710,39090
1079,Q0W9j48Asf4,EVARE NUVVU MOHINI,2018,TELUGU,DRAMA/SOAP,Zee Telugu,50.476724621424566,5.16,10.22,8124,13174,4560,14976,1762,0,14722,4366,2210,21298
1080,oF1qMrgPeVM,EVARE NUVVU MOHINI,2018,TELUGU,DRAMA/SOAP,Zee Telugu,50.476724621424566,5.16,10.22,8192,9387,3042,13457,1080,0,12643,3544,1392,17579
1081,U9bTLrDX3Gs,EVARE NUVVU MOHINI,2018,TELUGU,DRAMA/SOAP,Zee Telugu,50.476724621424566,5.16,10.22,5912,8663,2892,10431,1251,1,11827,1522,1226,14575
1082,ALjBOM9PKKs,EVARE NUVVU MOHINI,2018,TELUGU,DRAMA/SOAP,Zee Telugu,50.476724621424566,5.16,10.22,4808,9568,1999,11847,530,0,9946,4278,152,14376
1083,CXo-zJ_9I48,EVARE NUVVU MOHINI,2018,TELUGU,DRAMA/SOAP,Zee Telugu,50.476724621424566,5.16,10.22,8356,4311,1967,9937,763,0,10372,1631,664,12667
1084,fwGw_LOU88U,AMERICA AMMAYI,2018,TELUGU,DRAMA/SOAP,Zee Telugu,47.32739420935412,5.12,10.81,23521,20767,2849,35269,6170,0,42723,1268,297,44288
1085,b-sMTCyAvdI,AMERICA AMMAYI,2018,TELUGU,DRAMA/SOAP,Zee Telugu,47.32739420935412,5.12,10.81,21342,13546,2069,27111,5708,0,31033,2751,1104,34888
1086,IxXYpXpMizw,AMERICA AMMAYI,2018,TELUGU,DRAMA/SOAP,Zee Telugu,47.32739420935412,5.12,10.81,12096,14275,1448,20353,4570,0,22360,3861,150,26371
1087,_3ZHdm3SeVw,AMERICA AMMAYI,2018,TELUGU,DRAMA/SOAP,Zee Telugu,47.32739420935412,5.12,10.81,3320,7138,243,7873,2342,0,9011,1334,113,10458
1088,OfUQ2UkWdPA,AMERICA AMMAYI,2018,TELUGU,DRAMA/SOAP,Zee Telugu,47.32739420935412,5.12,10.81,2067,10394,256,10275,1930,0,11749,680,32,12461
1089,1HrSc6Je3Tc,KALYANA VAIBHOGAME,2018,TELUGU,DRAMA/SOAP,Zee Telugu,53.953229398663694,5.07,9.41,7132,8162,262,10348,4682,2,12472,2417,405,15294
1090,Ls98zr8YQ4U,KALYANA VAIBHOGAME,2018,TELUGU,DRAMA/SOAP,Zee Telugu,53.953229398663694,5.07,9.41,3024,7367,299,8690,1396,6,9044,1256,91,10391
1091,sxOgz8ab5zo,KALYANA VAIBHOGAME,2018,TELUGU,DRAMA/SOAP,Zee Telugu,53.953229398663694,5.07,9.41,5720,3622,291,8282,769,0,5984,2925,433,9342
1092,8OrwYtAQgqE,KALYANA VAIBHOGAME,2018,TELUGU,DRAMA/SOAP,Zee Telugu,53.953229398663694,5.07,9.41,7489,3499,675,8067,2241,5,7811,2859,318,10988
1093,rTHBESSoyFg,KALYANA VAIBHOGAME,2018,TELUGU,DRAMA/SOAP,Zee Telugu,53.953229398663694,5.07,9.41,6268,4904,518,8719,1931,4,9250,1654,268,11172
1094,-fWzvsuV1m8,VADINAMMA,2019,TELUGU,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48,6124,16078,735,15811,5125,531,17394,3782,1026,22202
1095,OfBoA6B3iP0,VADINAMMA,2019,TELUGU,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48,5333,12757,720,13864,3497,9,15142,2777,171,18090
1096,-DG3ObKr6Ys,VADINAMMA,2019,TELUGU,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48,12236,10014,598,15693,5958,1,17904,3909,437,22250
1097,3ZqSS1Qrc-o,VADINAMMA,2019,TELUGU,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48,19384,14270,1015,24044,8548,47,24678,4316,4660,33654
1098,3TvhBmAsu4k,VADINAMMA,2019,TELUGU,DRAMA/SOAP,STAR Maa,55.116279069767444,5.23,9.48,11644,10283,857,17085,3985,0,17289,4342,296,21927
1099,wqoVQGdM8NA,SWATI CHINUKULU,2019,TELUGU,DRAMA/SOAP,ETV Telugu,58.490566037735846,5.14,8.79,10198,10345,1037,15421,4085,0,17332,2245,966,20543
1100,HCzISaMh9W4,SWATI CHINUKULU,2019,TELUGU,DRAMA/SOAP,ETV Telugu,58.490566037735846,5.14,8.79,12026,12253,1287,19579,3413,0,17988,2225,4066,24279
1101,r6nwDpwDDcM,SWATI CHINUKULU,2019,TELUGU,DRAMA/SOAP,ETV Telugu,58.490566037735846,5.14,8.79,7598,5305,1233,9542,2125,3,11475,999,429,12903
1102,qT6LP358ADU,SWATI CHINUKULU,2019,TELUGU,DRAMA/SOAP,ETV Telugu,58.490566037735846,5.14,8.79,7623,5823,832,9822,2781,11,12191,692,563,13446
1103,BF2cYTZ7b0s,SWATI CHINUKULU,2019,TELUGU,DRAMA/SOAP,ETV Telugu,58.490566037735846,5.14,8.79,4549,4903,362,7200,1728,162,7790,1492,170,9452
1104,wOBbGNx4zjA,MANASU MAMATA,2019,TELUGU,DRAMA/SOAP,ETV Telugu,58.53119823302043,5.06,8.65,16958,6385,987,11114,10167,1075,21448,1502,393,23343
1105,pfO1f8pMmrk,MANASU MAMATA,2019,TELUGU,DRAMA/SOAP,ETV Telugu,58.53119823302043,5.06,8.65,10461,6328,1241,10099,5294,155,15031,1676,82,16789
1106,cy51_-yLBxA,MANASU MAMATA,2019,TELUGU,DRAMA/SOAP,ETV Telugu,58.53119823302043,5.06,8.65,6291,7416,666,8811,3920,310,11439,1962,306,13707
1107,SVAKb1rwPWc,MANASU MAMATA,2019,TELUGU,DRAMA/SOAP,ETV Telugu,58.53119823302043,5.06,8.65,7915,4256,518,7546,3898,209,8813,1743,1615,12171
1108,yRSUcJOTgYE,MANASU MAMATA,2019,TELUGU,DRAMA/SOAP,ETV Telugu,58.53119823302043,5.06,8.65,8436,3911,435,9566,2346,0,10860,1387,100,12347
1109,aXEGRMbm2l4,MOUNARAGAM,2019,TELUGU,DRAMA/SOAP,STAR Maa,60.40070713022982,5.01,8.3,9648,10366,725,13891,5394,4,16045,3436,533,20014
1110,D2CbPSbF6Cg,MOUNARAGAM,2019,TELUGU,DRAMA/SOAP,STAR Maa,60.40070713022982,5.01,8.3,5469,12014,543,15925,1015,0,12415,4247,821,17483
1111,azjcG0eU_Do,MOUNARAGAM,2019,TELUGU,DRAMA/SOAP,STAR Maa,60.40070713022982,5.01,8.3,9315,13558,1125,19435,2313,0,17984,3800,1089,22873
1112,wdM319bTeNk,MOUNARAGAM,2019,TELUGU,DRAMA/SOAP,STAR Maa,60.40070713022982,5.01,8.3,8616,9679,583,15917,1795,0,14457,3395,443,18295
1113,VmnBe62PQWE,MOUNARAGAM,2019,TELUGU,DRAMA/SOAP,STAR Maa,60.40070713022982,5.01,8.3,9666,6740,140,13105,3161,0,10645,5051,710,16406
1114,-ltMgYP48Vk,GORINTAKU,2019,TELUGU,DRAMA/SOAP,STAR Maa,53.54090354090354,4.81,8.97,6750,7402,452,13617,83,0,10309,3418,425,14152
1115,8at70l12iCc,GORINTAKU,2019,TELUGU,DRAMA/SOAP,STAR Maa,53.54090354090354,4.81,8.97,14869,9986,884,23332,639,0,19414,4949,492,24855
1116,o87PtmV7TAM,GORINTAKU,2019,TELUGU,DRAMA/SOAP,STAR Maa,53.54090354090354,4.81,8.97,12365,8639,720,19397,887,0,15864,4851,289,21004
1117,zu4qOsy3afU,GORINTAKU,2019,TELUGU,DRAMA/SOAP,STAR Maa,53.54090354090354,4.81,8.97,11214,12700,631,21887,1396,0,20501,3227,186,23914
1118,M3Dq9nCXSOA,GORINTAKU,2019,TELUGU,DRAMA/SOAP,STAR Maa,53.54090354090354,4.81,8.97,10334,10872,973,18924,1309,0,16962,3661,583,21206
1119,ZNfvs-uMb4M,NAA PERU MEENAKSHI,2019,TELUGU,DRAMA/SOAP,ETV Telugu,46.94444444444444,4.62,9.84,9946,8242,850,11142,6158,38,17218,464,506,18188
1120,fMZ8G0YX3pc,NAA PERU MEENAKSHI,2019,TELUGU,DRAMA/SOAP,ETV Telugu,46.94444444444444,4.62,9.84,8294,6629,228,8425,6182,88,13790,948,185,14923
1121,uemxJSPTsSw,NAA PERU MEENAKSHI,2019,TELUGU,DRAMA/SOAP,ETV Telugu,46.94444444444444,4.62,9.84,6058,7674,408,10997,2095,232,12627,854,251,13732
1122,h3mVQVF0QlA,NAA PERU MEENAKSHI,2019,TELUGU,DRAMA/SOAP,ETV Telugu,46.94444444444444,4.62,9.84,5392,6539,343,9328,1773,487,9862,1536,533,11931
1123,yrcoJULwm9A,NAA PERU MEENAKSHI,2019,TELUGU,DRAMA/SOAP,ETV Telugu,46.94444444444444,4.62,9.84,7056,5450,290,8247,2929,1040,10633,1551,322,12506
1124,5WH0004JfoI,NUMBER 1 KODALU,2019,TELUGU,DRAMA/SOAP,Zee Telugu,56.226001097092706,4.49,7.98,7784,13994,1663,16622,3301,192,17918,3009,851,21778
1125,Zi_DezjO1vw,NUMBER 1 KODALU,2019,TELUGU,DRAMA/SOAP,Zee Telugu,56.226001097092706,4.49,7.98,16720,12309,4194,15274,9561,0,23102,4231,1696,29029
1126,WgpgFz0DKTg,NUMBER 1 KODALU,2019,TELUGU,DRAMA/SOAP,Zee Telugu,56.226001097092706,4.49,7.98,14720,19138,2645,22515,8698,0,26505,3759,3594,33858
1127,6fLIjntkm2E,NUMBER 1 KODALU,2019,TELUGU,DRAMA/SOAP,Zee Telugu,56.226001097092706,4.49,7.98,9812,8530,940,12415,4936,51,15000,2618,724,18342
1128,WojyU1Sv4JE,NUMBER 1 KODALU,2019,TELUGU,DRAMA/SOAP,Zee Telugu,56.226001097092706,4.49,7.98,15331,23776,4516,27542,6810,239,33606,3811,1690,39107
1129,EuK19jL_dKc,KALYANA VAIBHOGAME,2019,TELUGU,DRAMA/SOAP,Zee Telugu,52.19322598556358,4.4,8.43,6571,7527,244,10649,3184,21,11614,2481,3,14098
1130,edmiHEeiV24,KALYANA VAIBHOGAME,2019,TELUGU,DRAMA/SOAP,Zee Telugu,52.19322598556358,4.4,8.43,10588,7908,542,15838,2116,0,12404,6019,73,18496
1131,xNucYHSb4-o,KALYANA VAIBHOGAME,2019,TELUGU,DRAMA/SOAP,Zee Telugu,52.19322598556358,4.4,8.43,4897,7605,286,9409,2726,81,9625,2854,23,12502
1132,v8fMeLAmUxg,KALYANA VAIBHOGAME,2019,TELUGU,DRAMA/SOAP,Zee Telugu,52.19322598556358,4.4,8.43,9228,8564,564,14933,2295,0,11127,6665,0,17792
1133,cH4hdKUohA4,KALYANA VAIBHOGAME,2019,TELUGU,DRAMA/SOAP,Zee Telugu,52.19322598556358,4.4,8.43,8406,8765,578,14750,1761,82,12001,5077,93,17171
1134,tF3d5ukX5As,PREMA,2019,TELUGU,DRAMA/SOAP,Zee Telugu,49.806308799114554,4.0,8.03,8368,5064,345,11514,1573,0,12210,741,481,13432
1135,J4KcO8Scj58,PREMA,2019,TELUGU,DRAMA/SOAP,Zee Telugu,49.806308799114554,4.0,8.03,4404,7360,456,10109,1199,0,11022,664,78,11764
1136,gJrx3wK1XRM,PREMA,2019,TELUGU,DRAMA/SOAP,Zee Telugu,49.806308799114554,4.0,8.03,5909,6247,361,9999,1796,0,10280,1045,831,12156
1137,wLN1wNKzmAM,PREMA,2019,TELUGU,DRAMA/SOAP,Zee Telugu,49.806308799114554,4.0,8.03,5982,4184,408,7664,2094,0,8587,681,898,10166
1138,hPRNJQMb9bw,PREMA,2019,TELUGU,DRAMA/SOAP,Zee Telugu,49.806308799114554,4.0,8.03,4522,4811,127,8882,324,0,8585,286,462,9333
1139,21L9TVD9eio,DEVATHA - Anubandhala alayam,2020,TELUGU,DRAMA/SOAP,STAR Maa,57.426836002208724,8.69,15.14,3431,15636,153,14953,3961,0,12662,5709,696,19067
1140,1N4ZDgS73DM,DEVATHA - Anubandhala alayam,2020,TELUGU,DRAMA/SOAP,STAR Maa,57.426836002208724,8.69,15.14,2804,11689,157,11360,2915,61,10702,3579,212,14493
1141,8u1eVRBj63I,DEVATHA - Anubandhala alayam,2020,TELUGU,DRAMA/SOAP,STAR Maa,57.426836002208724,8.69,15.14,11916,13311,307,14852,9627,441,20665,3936,626,25227
1142,auJYb2Lg-CA,DEVATHA - Anubandhala alayam,2020,TELUGU,DRAMA/SOAP,STAR Maa,57.426836002208724,8.69,15.14,2610,14940,260,12536,4747,7,11374,6068,108,17550
1143,519b7krRkRQ,DEVATHA - Anubandhala alayam,2020,TELUGU,DRAMA/SOAP,STAR Maa,57.426836002208724,8.69,15.14,7181,8209,156,12230,3004,0,10196,5036,158,15390
1144,bRef1-UAYdc,TRINAYANI,2020,TELUGU,DRAMA/SOAP,Zee Telugu,59.53307392996109,6.07,10.2,3029,9657,204,11100,1018,364,12541,138,7,12686
1145,4M4UG_F5pPs,TRINAYANI,2020,TELUGU,DRAMA/SOAP,Zee Telugu,59.53307392996109,6.07,10.2,5153,10138,433,14491,294,73,14319,822,150,15291
1146,d5pImRRLAD4,TRINAYANI,2020,TELUGU,DRAMA/SOAP,Zee Telugu,59.53307392996109,6.07,10.2,5287,12550,456,15705,1317,359,17165,652,20,17837
1147,nXmt0N1o0pU,TRINAYANI,2020,TELUGU,DRAMA/SOAP,Zee Telugu,59.53307392996109,6.07,10.2,5643,13149,559,16150,1830,253,17486,1192,114,18792
1148,8YmW8v73uYo,TRINAYANI,2020,TELUGU,DRAMA/SOAP,Zee Telugu,59.53307392996109,6.07,10.2,7945,13378,491,19701,1131,0,19563,1527,233,21323
1149,NgZzH4ZT2s0,PREMA ENTHA MADHURAM,2020,TELUGU,DRAMA/SOAP,Zee Telugu,57.59249033683048,5.95,10.34,9470,4851,79,9320,4922,0,13549,632,140,14321
1150,yzfIeSk5t3k,PREMA ENTHA MADHURAM,2020,TELUGU,DRAMA/SOAP,Zee Telugu,57.59249033683048,5.95,10.34,9088,5001,350,8494,5225,20,13418,504,167,14089
1151,5RsjOK8ZhD4,PREMA ENTHA MADHURAM,2020,TELUGU,DRAMA/SOAP,Zee Telugu,57.59249033683048,5.95,10.34,9360,10275,1073,14380,4182,0,15853,3558,224,19635
1152,ncCwqrw64v0,PREMA ENTHA MADHURAM,2020,TELUGU,DRAMA/SOAP,Zee Telugu,57.59249033683048,5.95,10.34,4680,10163,119,8451,6273,0,11154,3659,30,14843
1153,-2pLywtwpEY,PREMA ENTHA MADHURAM,2020,TELUGU,DRAMA/SOAP,Zee Telugu,57.59249033683048,5.95,10.34,6334,8749,379,7983,6721,0,9617,5122,344,15083
1154,Tymozb1Ehxw,HITLER GARI PELLAM,2020,TELUGU,DRAMA/SOAP,Zee Telugu,57.158590308370044,5.76,10.07,4343,12217,655,14414,1213,278,14819,1708,33,16560
1155,swJUfjBH_68,HITLER GARI PELLAM,2020,TELUGU,DRAMA/SOAP,Zee Telugu,57.158590308370044,5.76,10.07,3919,11494,309,14257,817,30,13094,2308,11,15413
1156,ZCEBSo3gLqw,HITLER GARI PELLAM,2020,TELUGU,DRAMA/SOAP,Zee Telugu,57.158590308370044,5.76,10.07,5030,15208,560,17706,1829,143,18994,1244,0,20238
1157,frxofQYxmmY,HITLER GARI PELLAM,2020,TELUGU,DRAMA/SOAP,Zee Telugu,57.158590308370044,5.76,10.07,10759,11739,547,18250,3424,277,19696,2333,469,22498
1158,9m-3RsYemsA,YAMALEELA,2020,TELUGU,DRAMA/SOAP,ETV Telugu,60.27700831024931,5.68,9.42,5795,7201,255,9452,3225,64,11695,1028,273,12996
1159,1PkyTluBiaE,YAMALEELA,2020,TELUGU,DRAMA/SOAP,ETV Telugu,60.27700831024931,5.68,9.42,7016,5464,315,7769,4160,236,11685,544,251,12480
1160,XUe19BfpQFc,YAMALEELA,2020,TELUGU,DRAMA/SOAP,ETV Telugu,60.27700831024931,5.68,9.42,5429,7396,172,7496,3633,1524,9532,2296,997,12825
1161,4YyZoGIBspU,YAMALEELA,2020,TELUGU,DRAMA/SOAP,ETV Telugu,60.27700831024931,5.68,9.42,2771,10616,259,7903,3497,1728,10705,2233,449,13387
1162,uFjjFC853FI,YAMALEELA,2020,TELUGU,DRAMA/SOAP,ETV Telugu,60.27700831024931,5.68,9.42,2967,10823,247,10875,1171,1497,10218,1976,1596,13790
1163,pDf7-Zb3P48,RADHAMMA KUTHURU,2021,TELUGU,DRAMA/SOAP,Zee Telugu,62.75167785234899,7.01,11.16,12658,24060,2680,30266,3772,0,32403,3106,1209,36718
1164,mtroKxN81dQ,RADHAMMA KUTHURU,2021,TELUGU,DRAMA/SOAP,Zee Telugu,62.75167785234899,7.01,11.16,7270,16914,2221,19744,2158,61,19426,3524,1234,24184
1165,AaCF0uu-ezQ,RADHAMMA KUTHURU,2021,TELUGU,DRAMA/SOAP,Zee Telugu,62.75167785234899,7.01,11.16,9166,15403,1378,20539,2652,0,19143,4546,880,24569
